player_id,year,team,games_played,feat_prev_cpi,feat_prev_disposals,feat_prev_goals,feat_prev_games,feat_career_seasons,feat_position_proxy,target_is_top_disposal,target_is_top_goal,target_is_top_cpi,target_cpi_raw
43814,2007,Melbourne Demons,8,15.399999999999997,8.7,0.0,3.0,3,Defender,0,0,0,22.699999999999996
43815,2015,Carlton Blues,2,,,,,0,General,0,0,0,24.75
43816,2017,greater western sydney giants,1,,,,,0,General,0,0,0,10.0
43816,2018,greater western sydney giants,14,10.0,4.0,0.0,1.0,1,General,0,0,0,26.599999999999994
43816,2019,greater western sydney giants,19,26.599999999999994,16.4,0.3,14.0,2,Defender,0,1,0,33.8
43816,2020,greater western sydney giants,15,33.8,12.8,1.9,19.0,3,Forward,0,0,0,24.099999999999998
43816,2021,greater western sydney giants,13,24.099999999999998,8.2,1.3,15.0,4,Forward,0,1,0,26.9
43816,2022,port adelaide power,20,26.9,10.8,1.8,13.0,5,Forward,0,0,0,35.55
43816,2023,port adelaide power,20,35.55,15.3,1.1,20.0,6,Midfielder,0,1,0,36.3
43816,2024,port adelaide power,12,36.3,13.5,1.9,20.0,7,Forward,0,0,0,32.25000000000001
43816,2025,port adelaide power,8,32.25000000000001,12.3,1.7,12.0,8,Forward,0,0,0,30.15
43817,2016,Gold Coast Suns,2,,,,,0,General,1,0,1,57.5
43817,2017,Gold Coast Suns,13,57.5,24.5,1.0,2.0,1,Midfielder,0,0,0,41.1
43817,2018,Gold Coast Suns,11,41.1,21.1,0.4,13.0,2,Defender,0,0,0,46.199999999999996
43817,2019,Gold Coast Suns,21,46.199999999999996,21.9,0.4,11.0,3,Midfielder,1,0,1,51.150000000000006
43817,2020,Gold Coast Suns,5,51.150000000000006,25.4,0.2,21.0,4,Midfielder,0,0,0,26.1
43817,2021,Gold Coast Suns,10,26.1,13.0,0.4,5.0,5,Defender,1,0,1,49.55
43817,2022,Gold Coast Suns,14,49.55,23.4,0.2,10.0,6,Midfielder,0,0,0,33.55
43817,2023,Gold Coast Suns,17,33.55,16.3,0.2,14.0,7,General,0,0,0,35.900000000000006
43817,2024,Gold Coast Suns,12,35.900000000000006,17.8,0.2,17.0,8,Defender,0,0,0,40.550000000000004
43817,2025,Gold Coast Suns,16,40.550000000000004,19.0,1.2,12.0,9,Forward,0,0,0,47.45000000000002
43818,2003,North Melbourne Kangaroos,2,,,,,0,General,0,0,0,8.75
43818,2004,North Melbourne Kangaroos,16,8.75,4.0,0.0,2.0,1,General,0,0,0,22.1
43818,2005,North Melbourne Kangaroos,22,22.1,9.4,0.3,16.0,2,General,0,0,0,29.049999999999997
43818,2006,North Melbourne Kangaroos,17,29.049999999999997,11.9,0.2,22.0,3,General,0,0,0,29.7
43818,2007,North Melbourne Kangaroos,21,29.7,13.9,0.2,17.0,4,General,0,0,0,24.000000000000004
43818,2008,North Melbourne Kangaroos,22,24.000000000000004,13.8,0.0,21.0,5,Defender,0,0,0,29.049999999999994
43818,2009,North Melbourne Kangaroos,22,29.049999999999994,14.7,0.0,22.0,6,Defender,0,0,0,39.9
43818,2010,North Melbourne Kangaroos,22,39.9,16.8,0.4,22.0,7,Midfielder,0,0,0,33.949999999999996
43818,2011,North Melbourne Kangaroos,21,33.949999999999996,19.3,0.1,22.0,8,Defender,0,0,0,29.350000000000005
43818,2012,North Melbourne Kangaroos,22,29.350000000000005,16.3,0.1,21.0,9,Defender,0,0,0,30.0
43818,2013,North Melbourne Kangaroos,17,30.0,18.2,0.0,22.0,10,Defender,0,0,0,27.75
43818,2014,North Melbourne Kangaroos,17,27.75,14.8,0.0,17.0,11,Defender,0,0,0,29.6
43818,2015,North Melbourne Kangaroos,20,29.6,16.7,0.1,17.0,12,Defender,0,0,0,27.4
43818,2016,North Melbourne Kangaroos,21,27.4,13.9,0.0,20.0,13,Defender,0,0,0,22.4
43819,2003,Carlton Blues,16,,,,,0,General,0,0,0,19.35
43819,2004,Carlton Blues,15,19.35,7.3,1.1,16.0,1,General,0,0,0,20.150000000000002
43819,2005,Carlton Blues,7,20.150000000000002,7.5,1.1,15.0,2,General,0,0,0,34.9
43819,2006,Carlton Blues,13,34.9,12.7,1.9,7.0,3,Forward,0,0,0,29.000000000000004
43819,2007,Carlton Blues,19,29.000000000000004,12.5,0.5,13.0,4,General,0,0,0,37.149999999999984
43819,2008,Carlton Blues,21,37.149999999999984,14.0,2.1,19.0,5,Forward,0,0,0,33.45
43819,2009,Carlton Blues,7,33.45,13.9,1.2,21.0,6,Forward,0,0,0,30.75
43819,2010,Carlton Blues,1,30.75,13.0,1.1,7.0,7,General,0,0,0,23.5
43820,2003,St Kilda Saints,5,,,,,0,General,0,0,0,30.9
43820,2004,St Kilda Saints,5,30.9,13.4,0.4,5.0,1,Defender,0,0,0,17.099999999999998
43820,2006,St Kilda Saints,14,17.099999999999998,10.6,0.0,5.0,2,General,0,0,0,32.949999999999996
43820,2007,St Kilda Saints,21,32.949999999999996,17.5,0.1,14.0,3,Defender,0,0,0,28.55
43820,2008,St Kilda Saints,9,28.55,14.5,0.0,21.0,4,General,0,0,0,18.349999999999998
43821,2004,ST KILDA SAINTS,7,,,,,0,General,0,0,0,19.100000000000005
43821,2005,ST KILDA SAINTS,20,19.100000000000005,9.4,0.0,7.0,1,Defender,0,0,0,24.1
43821,2006,ST KILDA SAINTS,22,24.1,13.5,0.1,20.0,2,Defender,0,0,0,37.300000000000004
43821,2007,ST KILDA SAINTS,20,37.300000000000004,20.6,0.1,22.0,3,Defender,0,0,0,40.4
43821,2008,ST KILDA SAINTS,22,40.4,20.3,0.0,20.0,4,Defender,1,0,0,42.300000000000004
43821,2009,ST KILDA SAINTS,21,42.300000000000004,22.5,0.1,22.0,5,Defender,0,0,0,39.8
43821,2010,ST KILDA SAINTS,20,39.8,22.1,0.1,21.0,6,Defender,0,0,0,40.050000000000004
43821,2011,ST KILDA SAINTS,22,40.050000000000004,21.2,0.3,20.0,7,Defender,0,0,0,39.60000000000001
43821,2012,ST KILDA SAINTS,15,39.60000000000001,21.1,0.1,22.0,8,Defender,0,0,0,33.599999999999994
43821,2013,ST KILDA SAINTS,9,33.599999999999994,17.7,0.1,15.0,9,Defender,0,0,0,32.7
43821,2014,ST KILDA SAINTS,7,32.7,17.9,0.0,9.0,10,Defender,0,0,0,36.7
43821,2015,ST KILDA SAINTS,18,36.7,18.0,0.1,7.0,11,Defender,0,0,0,32.65
43821,2016,ST KILDA SAINTS,12,32.65,17.2,0.0,18.0,12,Defender,0,0,0,26.950000000000003
43822,2017,Carlton Blues,17,,,,,0,General,0,0,0,22.150000000000002
43822,2018,Carlton Blues,17,22.150000000000002,11.6,0.2,17.0,1,General,0,0,0,37.35000000000001
43822,2019,Carlton Blues,21,37.35000000000001,19.2,0.5,17.0,2,Midfielder,0,0,0,34.199999999999996
43822,2020,Carlton Blues,8,34.199999999999996,17.5,0.4,21.0,3,Midfielder,0,0,0,27.599999999999998
43822,2021,Carlton Blues,10,27.599999999999998,13.4,0.8,8.0,4,General,0,0,0,30.600000000000005
43822,2022,Carlton Blues,22,30.600000000000005,15.9,0.4,10.0,5,General,0,0,0,34.550000000000004
43822,2023,Carlton Blues,12,34.550000000000004,18.9,0.8,22.0,6,General,0,0,0,33.3
43822,2024,North Melbourne Kangaroos,18,33.3,20.8,0.3,12.0,7,Defender,1,0,0,40.349999999999994
43822,2025,North Melbourne Kangaroos,7,40.349999999999994,24.1,0.0,18.0,8,Defender,0,0,0,31.15
43823,2011,Melbourne Demons,1,,,,,0,General,0,0,0,23.5
43823,2012,Melbourne Demons,2,23.5,11.0,1.0,1.0,1,General,0,0,0,14.25
43823,2013,Melbourne Demons,11,14.25,5.5,1.0,2.0,2,General,0,0,0,26.450000000000003
43823,2014,Melbourne Demons,5,26.450000000000003,9.9,1.4,11.0,3,Forward,0,0,0,18.2
43823,2015,Melbourne Demons,3,18.2,7.4,0.8,5.0,4,General,0,0,0,18.100000000000005
43823,2016,Hawthorn Hawks,1,18.100000000000005,9.3,0.7,3.0,5,General,0,0,0,25.5
43823,2017,Hawthorn Hawks,1,25.5,9.0,2.0,1.0,6,Ruck,0,0,0,17.5
43824,2012,gold coast suns,3,,,,,0,General,0,0,0,13.3
43825,2020,Gold Coast Suns,5,,,,,0,General,0,0,0,15.500000000000004
43825,2021,Gold Coast Suns,16,15.500000000000004,6.2,0.4,5.0,1,General,0,0,0,28.499999999999996
43825,2022,Gold Coast Suns,9,28.499999999999996,11.8,0.3,16.0,2,General,0,0,0,21.400000000000006
43825,2023,Gold Coast Suns,14,21.400000000000006,10.8,0.3,9.0,3,General,1,0,1,47.00000000000001
43825,2024,Gold Coast Suns,22,47.00000000000001,24.2,0.4,14.0,4,Midfielder,1,0,1,59.99999999999999
43825,2025,Gold Coast Suns,21,59.99999999999999,30.9,1.4,22.0,5,Forward,0,0,0,42.55
43826,2023,Greater Western Sydney Giants,2,,,,,0,General,0,0,0,16.0
43827,2023,Brisbane Lions,11,,,,,0,General,0,0,0,26.5
43827,2024,Brisbane Lions,23,26.5,11.7,0.5,11.0,1,General,0,0,0,35.85000000000001
43827,2025,Brisbane Lions,23,35.85000000000001,14.6,1.0,23.0,2,General,0,0,0,45.199999999999996
43828,2003,Richmond Tigers,17,,,,,0,General,0,0,0,19.550000000000004
43828,2004,Richmond Tigers,17,19.550000000000004,8.2,0.3,17.0,1,General,0,0,0,30.300000000000004
43829,2017,Sydney Swans,9,,,,,0,General,0,0,0,20.099999999999998
43829,2018,Sydney Swans,22,20.099999999999998,9.8,0.4,9.0,1,General,0,0,0,32.5
43829,2019,Sydney Swans,21,32.5,17.0,0.4,22.0,2,General,0,0,0,37.05
43829,2020,Sydney Swans,17,37.05,19.2,0.3,21.0,3,Midfielder,0,0,0,33.05
43829,2021,Sydney Swans,22,33.05,16.4,0.2,17.0,4,Midfielder,0,0,0,36.75
43829,2022,Sydney Swans,22,36.75,19.1,0.4,22.0,5,General,0,0,0,34.199999999999996
43829,2023,Sydney Swans,23,34.199999999999996,16.5,0.2,22.0,6,Defender,0,0,0,34.75
43829,2024,Sydney Swans,23,34.75,20.2,0.2,23.0,7,Defender,0,0,0,42.2
43829,2025,Sydney Swans,16,42.2,19.9,1.0,23.0,8,General,0,0,0,34.400000000000006
43830,2022,WEST COAST EAGLES,1,,,,,0,General,0,0,0,43.0
43831,2021,Greater Western Sydney Giants,12,,,,,0,General,0,0,0,27.8
43831,2022,Greater Western Sydney Giants,12,27.8,11.9,0.4,12.0,1,Ruck,0,0,0,24.500000000000004
43831,2023,Greater Western Sydney Giants,9,24.500000000000004,10.8,0.3,12.0,2,Ruck,0,0,0,27.950000000000003
43831,2024,West Coast Eagles,4,27.950000000000003,11.8,0.1,9.0,3,Ruck,0,0,0,24.850000000000005
43831,2025,West Coast Eagles,18,24.850000000000005,8.3,1.0,4.0,4,Ruck,0,0,0,33.900000000000006
43832,2018,adelaide crows,10,,,,,0,General,0,0,0,20.7
43832,2019,adelaide crows,4,20.7,8.4,0.9,10.0,1,General,0,0,0,29.250000000000004
43832,2020,adelaide crows,10,29.250000000000004,10.5,2.3,4.0,2,Forward,0,0,0,17.500000000000004
43832,2021,adelaide crows,17,17.500000000000004,7.4,0.8,10.0,3,General,0,0,0,21.599999999999998
43832,2022,adelaide crows,17,21.599999999999998,8.1,1.4,17.0,4,Forward,0,1,0,28.1
43832,2023,adelaide crows,21,28.1,9.8,1.9,17.0,5,Forward,0,0,0,29.950000000000003
43832,2024,adelaide crows,23,29.950000000000003,11.3,1.6,21.0,6,Forward,0,1,0,33.949999999999996
43832,2025,adelaide crows,22,33.949999999999996,10.9,2.3,23.0,7,Forward,0,0,0,33.60000000000001
43833,2018,Geelong Cats,15,,,,,0,General,0,0,0,28.3
43833,2019,Geelong Cats,2,28.3,13.3,0.3,15.0,1,General,0,0,0,23.5
43833,2020,Geelong Cats,6,23.5,9.5,0.0,2.0,2,General,0,0,0,28.999999999999996
43833,2021,Carlton Blues,17,28.999999999999996,13.5,0.2,6.0,3,General,0,0,0,32.15
43833,2022,Carlton Blues,3,32.15,14.5,0.4,17.0,4,General,0,0,0,15.600000000000001
43833,2023,Carlton Blues,9,15.600000000000001,8.0,0.0,3.0,5,General,0,0,0,31.800000000000004
43833,2024,Carlton Blues,15,31.800000000000004,12.9,0.4,9.0,6,General,0,0,0,33.4
43833,2025,Carlton Blues,20,33.4,11.7,1.8,15.0,7,Forward,0,0,0,33.89999999999999
43834,2012,Greater Western Sydney Giants,13,,,,,0,General,0,0,0,13.8
43835,2020,West Coast Eagles,1,,,,,0,General,0,0,0,9.0
43835,2021,West Coast Eagles,6,9.0,3.0,0.0,1.0,1,General,0,0,0,23.450000000000003
43835,2022,West Coast Eagles,16,23.450000000000003,12.3,0.2,6.0,2,Defender,0,0,0,26.550000000000004
43835,2023,West Coast Eagles,9,26.550000000000004,12.8,0.1,16.0,3,Defender,0,0,0,25.3
43836,2005,Richmond Tigers,6,,,,,0,General,0,0,0,24.349999999999998
43836,2006,Richmond Tigers,21,24.349999999999998,10.5,0.2,6.0,1,Midfielder,0,0,0,33.300000000000004
43836,2007,Richmond Tigers,22,33.300000000000004,15.9,0.1,21.0,2,Midfielder,1,0,0,45.75000000000001
43836,2008,Richmond Tigers,21,45.75000000000001,24.2,0.3,22.0,3,Midfielder,1,0,0,41.85
43836,2009,Richmond Tigers,14,41.85,22.2,0.4,21.0,4,Midfielder,1,0,0,48.050000000000004
43836,2010,Richmond Tigers,4,48.050000000000004,25.8,0.3,14.0,5,Midfielder,0,0,0,39.9
43836,2011,Richmond Tigers,22,39.9,19.8,0.0,4.0,6,Midfielder,0,0,0,46.1
43836,2012,Richmond Tigers,10,46.1,21.5,0.5,22.0,7,Midfielder,1,0,1,52.85
43836,2013,Richmond Tigers,16,52.85,23.3,0.1,10.0,8,Midfielder,0,0,0,38.8
43836,2014,Richmond Tigers,17,38.8,18.3,0.4,16.0,9,Midfielder,0,0,0,36.050000000000004
43837,2020,Sydney Swans,2,,,,,0,General,0,0,0,16.25
43838,2016,Sydney Swans,1,,,,,0,General,0,0,0,22.5
43838,2017,Sydney Swans,5,22.5,10.0,0.0,1.0,1,General,0,0,0,22.0
43839,2021,NORTH MELBOURNE KANGAROOS,5,,,,,0,General,0,0,0,19.600000000000005
43839,2022,NORTH MELBOURNE KANGAROOS,3,19.600000000000005,7.6,0.6,5.0,1,General,0,0,0,9.799999999999999
43839,2023,NORTH MELBOURNE KANGAROOS,14,9.799999999999999,4.0,0.3,3.0,2,General,0,0,0,28.350000000000005
43839,2024,NORTH MELBOURNE KANGAROOS,18,28.350000000000005,13.9,0.9,14.0,3,General,0,0,0,30.55
43840,2001,essendon bombers,9,,,,,0,General,0,0,0,15.350000000000001
43840,2002,essendon bombers,17,15.350000000000001,6.7,0.0,9.0,1,General,0,0,0,21.400000000000002
43840,2003,essendon bombers,4,21.400000000000002,10.6,0.0,17.0,2,General,0,0,0,21.150000000000002
43841,2013,Fremantle Dockers,1,,,,,0,General,0,0,0,21.0
43842,2019,Geelong Cats,3,,,,,0,General,0,0,0,21.599999999999998
43842,2020,Geelong Cats,5,21.599999999999998,7.7,1.7,3.0,1,Ruck,0,0,0,20.8
43842,2022,Brisbane Lions,17,20.8,9.4,0.2,5.0,2,Ruck,0,0,0,22.700000000000003
43842,2023,Brisbane Lions,7,22.700000000000003,9.6,0.5,17.0,3,Ruck,0,0,0,18.45
43842,2024,Brisbane Lions,2,18.45,8.4,0.1,7.0,4,Ruck,0,0,0,31.5
43842,2025,Brisbane Lions,17,31.5,10.5,1.0,2.0,5,Ruck,0,0,0,28.549999999999997
43843,2007,Fremantle Dockers,3,,,,,0,General,0,0,0,34.15
43843,2008,Fremantle Dockers,1,34.15,14.0,1.3,3.0,1,Forward,0,0,0,16.0
43843,2009,Fremantle Dockers,5,16.0,8.0,0.0,1.0,2,General,0,0,0,25.799999999999997
43844,2018,Port Adelaide Power,1,,,,,0,General,0,0,0,19.5
43844,2019,Port Adelaide Power,2,19.5,7.0,1.0,1.0,1,Ruck,0,0,0,18.25
43844,2020,Adelaide Crows,5,18.25,11.5,1.5,2.0,2,Forward,0,0,0,17.8
43844,2021,Adelaide Crows,10,17.8,8.0,1.0,5.0,3,General,0,0,0,21.5
43844,2022,Adelaide Crows,6,21.5,9.7,0.2,10.0,4,General,0,0,0,31.1
43844,2023,Collingwood Magpies,15,31.1,18.0,0.2,6.0,5,Defender,0,0,0,20.799999999999997
43844,2024,Collingwood Magpies,18,20.799999999999997,9.8,0.5,15.0,6,General,0,0,0,23.75
43844,2025,Collingwood Magpies,14,23.75,8.9,1.0,18.0,7,General,0,0,0,22.55
43845,2017,Sydney Swans,3,,,,,0,General,0,0,0,26.400000000000002
43845,2018,Sydney Swans,10,26.400000000000002,13.0,0.3,3.0,1,General,0,0,0,22.8
43845,2019,Sydney Swans,11,22.8,10.6,0.4,10.0,2,General,0,0,0,26.249999999999996
43845,2020,Sydney Swans,14,26.249999999999996,11.6,0.3,11.0,3,General,0,0,0,20.700000000000003
43845,2021,Sydney Swans,14,20.700000000000003,10.3,0.0,14.0,4,Defender,0,0,0,22.6
43845,2022,Sydney Swans,11,22.6,12.9,0.0,14.0,5,Defender,0,0,0,31.150000000000002
43845,2023,Sydney Swans,19,31.150000000000002,16.6,0.0,11.0,6,Defender,0,0,0,26.099999999999998
43845,2024,Sydney Swans,16,26.099999999999998,15.6,0.1,19.0,7,Defender,0,0,0,29.250000000000004
43846,2016,Essendon Bombers,3,,,,,0,General,0,0,0,21.699999999999996
43846,2017,Essendon Bombers,2,21.699999999999996,10.3,0.3,3.0,1,General,0,0,0,23.75
43846,2018,Essendon Bombers,5,23.75,11.0,0.5,2.0,2,General,0,0,0,29.4
43846,2019,Essendon Bombers,16,29.4,13.2,0.2,5.0,3,Defender,0,0,0,25.25
43846,2020,Essendon Bombers,8,25.25,12.8,0.2,16.0,4,General,0,0,0,19.4
43846,2021,Essendon Bombers,14,19.4,9.9,0.0,8.0,5,Defender,0,0,0,21.8
43846,2022,Essendon Bombers,4,21.8,11.4,0.1,14.0,6,Defender,0,0,0,20.55
43846,2023,Sydney Swans,15,20.55,7.0,1.0,4.0,7,General,0,0,0,18.950000000000003
43846,2024,Sydney Swans,5,18.950000000000003,9.4,0.1,15.0,8,Defender,0,0,0,24.05
43846,2025,Sydney Swans,10,24.05,11.2,0.0,5.0,9,Defender,0,0,0,26.85
43847,2005,Hawthorn Hawks,20,,,,,0,General,0,0,0,26.400000000000002
43847,2006,Hawthorn Hawks,14,26.400000000000002,10.7,1.1,20.0,1,General,0,0,0,28.200000000000006
43847,2007,Hawthorn Hawks,20,28.200000000000006,11.1,2.2,14.0,2,Forward,0,1,0,40.2
43847,2008,Hawthorn Hawks,22,40.2,13.5,3.2,20.0,3,Forward,0,1,1,48.699999999999996
43847,2009,Hawthorn Hawks,21,48.699999999999996,15.8,4.6,22.0,4,Forward,0,1,0,41.0
43847,2010,Hawthorn Hawks,17,41.0,15.0,3.2,21.0,5,Forward,0,1,1,49.20000000000001
43847,2011,Hawthorn Hawks,19,49.20000000000001,18.1,3.6,17.0,6,Forward,0,1,1,51.00000000000001
43847,2012,Hawthorn Hawks,16,51.00000000000001,19.2,3.7,19.0,7,Forward,0,1,1,51.75
43847,2013,Hawthorn Hawks,19,51.75,18.0,3.7,16.0,8,Forward,0,1,0,39.99999999999999
43847,2014,Sydney Swans,19,39.99999999999999,15.5,3.1,19.0,9,Forward,0,1,0,47.849999999999994
43847,2015,Sydney Swans,17,47.849999999999994,16.4,3.5,19.0,10,Forward,0,1,0,40.699999999999996
43847,2016,Sydney Swans,22,40.699999999999996,14.7,2.8,17.0,11,Forward,0,1,0,47.650000000000006
43847,2017,Sydney Swans,22,47.650000000000006,17.6,3.4,22.0,12,Forward,0,1,1,49.1
43847,2018,Sydney Swans,18,49.1,17.4,3.1,22.0,13,Forward,0,1,0,45.9
43847,2019,Sydney Swans,10,45.9,15.6,3.2,18.0,14,Forward,0,1,0,35.099999999999994
43847,2021,Sydney Swans,17,35.099999999999994,11.7,2.7,10.0,15,Forward,0,1,0,35.09999999999999
43847,2022,Sydney Swans,20,35.09999999999999,11.7,2.8,17.0,16,Forward,0,1,0,34.05
43847,2023,Sydney Swans,13,34.05,12.1,2.5,20.0,17,Forward,0,0,0,24.900000000000006
43848,2021,PORT ADELAIDE POWER,8,,,,,0,General,0,0,0,16.7
43848,2022,PORT ADELAIDE POWER,6,16.7,9.4,0.1,8.0,1,General,0,0,0,11.500000000000002
43849,2007,Melbourne Demons,9,,,,,0,General,0,0,0,14.7
43849,2008,Melbourne Demons,11,14.7,7.4,0.0,9.0,1,General,0,0,0,20.2
43849,2009,Melbourne Demons,20,20.2,9.5,0.0,11.0,2,General,0,0,0,26.150000000000002
43849,2010,Melbourne Demons,21,26.150000000000002,13.9,0.1,20.0,3,Defender,0,0,0,34.85000000000001
43849,2011,Melbourne Demons,21,34.85000000000001,18.6,0.0,21.0,4,Defender,0,0,0,32.800000000000004
43849,2012,Melbourne Demons,19,32.800000000000004,18.7,0.0,21.0,5,Defender,0,0,0,29.6
43849,2013,Melbourne Demons,17,29.6,15.5,0.0,19.0,6,Defender,0,0,0,29.099999999999998
43849,2014,Melbourne Demons,21,29.099999999999998,14.8,0.0,17.0,7,Defender,0,0,0,36.75
43849,2015,Hawthorn Hawks,14,36.75,15.2,0.7,21.0,8,General,0,0,0,24.599999999999998
43849,2016,Hawthorn Hawks,20,24.599999999999998,12.2,0.4,14.0,9,General,0,0,0,27.000000000000004
43849,2017,Hawthorn Hawks,8,27.000000000000004,13.9,0.0,20.0,10,Defender,0,0,0,27.999999999999996
43849,2018,Hawthorn Hawks,18,27.999999999999996,14.4,0.0,8.0,11,Defender,0,0,0,24.349999999999998
43849,2019,Hawthorn Hawks,18,24.349999999999998,13.4,0.0,18.0,12,Defender,0,0,0,22.4
43849,2020,Hawthorn Hawks,14,22.4,12.1,0.0,18.0,13,Defender,0,0,0,14.499999999999998
43849,2021,St Kilda Saints,2,14.499999999999998,8.7,0.0,14.0,14,General,0,0,0,21.75
43850,2020,Fremantle Dockers,10,,,,,0,General,0,0,0,14.900000000000002
43850,2021,Fremantle Dockers,7,14.900000000000002,8.0,0.4,10.0,1,General,0,0,0,26.849999999999998
43850,2022,Fremantle Dockers,20,26.849999999999998,9.7,0.7,7.0,2,General,0,0,0,28.250000000000004
43850,2023,Fremantle Dockers,19,28.250000000000004,10.9,1.3,20.0,3,Forward,0,0,0,28.999999999999993
43850,2024,Fremantle Dockers,20,28.999999999999993,11.9,1.4,19.0,4,Forward,0,0,0,28.299999999999997
43850,2025,Fremantle Dockers,23,28.299999999999997,9.6,1.5,20.0,5,Forward,0,0,0,33.85
43851,2014,Brisbane Lions,4,,,,,0,General,0,0,0,15.299999999999997
43851,2015,Brisbane Lions,6,15.299999999999997,5.0,1.5,4.0,1,Forward,0,0,0,16.75
43851,2016,Brisbane Lions,4,16.75,7.3,1.2,6.0,2,Forward,0,0,0,17.650000000000002
43852,2018,St Kilda Saints,2,,,,,0,General,0,0,0,30.25
43853,2024,Western Bulldogs,12,,,,,0,General,0,0,0,34.6
43853,2025,Western Bulldogs,23,34.6,15.6,1.0,12.0,1,General,0,0,0,44.050000000000004
43854,2013,Collingwood Magpies,2,,,,,0,General,0,0,0,20.0
43854,2014,Collingwood Magpies,22,20.0,8.0,0.0,2.0,1,General,0,0,0,18.849999999999998
43854,2015,Collingwood Magpies,20,18.849999999999998,8.5,0.0,22.0,2,General,0,0,0,15.799999999999999
43854,2016,Collingwood Magpies,10,15.799999999999999,7.5,0.0,20.0,3,Defender,0,0,0,21.650000000000002
43854,2017,Brisbane Lions,2,21.650000000000002,9.6,0.0,10.0,4,Defender,0,0,0,7.75
43855,2018,Melbourne Demons,21,,,,,0,General,0,0,0,36.4
43855,2019,Melbourne Demons,22,36.4,16.5,0.8,21.0,1,General,0,0,0,35.55
43855,2020,Melbourne Demons,16,35.55,16.5,0.9,22.0,2,General,0,1,0,27.749999999999993
43855,2021,Melbourne Demons,21,27.749999999999993,11.0,1.4,16.0,3,Forward,0,1,0,29.55
43855,2022,Melbourne Demons,22,29.55,10.0,2.2,21.0,4,Forward,0,1,0,27.249999999999996
43855,2023,Melbourne Demons,15,27.249999999999996,9.5,2.3,22.0,5,Forward,0,1,0,30.7
43855,2024,Melbourne Demons,23,30.7,11.4,2.3,15.0,6,Forward,0,1,0,30.149999999999995
43855,2025,Melbourne Demons,22,30.149999999999995,9.5,2.3,23.0,7,Forward,0,0,0,36.65
43856,2012,greater western sydney giants,3,,,,,0,General,0,0,0,24.900000000000002
43856,2013,greater western sydney giants,2,24.900000000000002,12.3,0.3,3.0,1,General,0,0,0,16.0
43856,2014,greater western sydney giants,16,16.0,9.5,0.0,2.0,2,General,0,0,0,22.75
43856,2015,melbourne demons,3,22.75,12.1,0.1,16.0,3,Defender,0,0,0,18.4
43856,2016,melbourne demons,16,18.4,8.3,0.0,3.0,4,General,0,0,0,25.2
43856,2017,melbourne demons,16,25.2,12.9,0.3,16.0,5,General,0,0,0,25.8
43856,2018,melbourne demons,10,25.8,13.5,0.1,16.0,6,Defender,0,0,0,22.949999999999996
43856,2019,melbourne demons,22,22.949999999999996,12.0,0.0,10.0,7,Defender,0,0,0,24.0
43856,2020,hawthorn hawks,16,24.0,13.5,0.0,22.0,8,Defender,0,0,0,18.55
43856,2021,hawthorn hawks,22,18.55,10.3,0.0,16.0,9,Defender,0,0,0,27.000000000000004
43856,2022,hawthorn hawks,12,27.000000000000004,15.1,0.0,22.0,10,Defender,0,0,0,24.299999999999997
43856,2023,hawthorn hawks,18,24.299999999999997,13.3,0.1,12.0,11,Defender,0,0,0,22.85
43856,2024,hawthorn hawks,23,22.85,12.8,0.0,18.0,12,Defender,0,0,0,19.65
43856,2025,hawthorn hawks,2,19.65,9.1,0.0,23.0,13,General,0,0,0,8.5
43857,2020,BRISBANE LIONS,2,,,,,0,General,0,0,0,12.0
43857,2021,BRISBANE LIONS,10,12.0,4.5,0.5,2.0,1,General,0,0,0,20.150000000000002
43857,2022,BRISBANE LIONS,4,20.150000000000002,10.6,0.2,10.0,2,General,0,0,0,14.7
43857,2025,MELBOURNE DEMONS,2,14.7,7.0,0.5,4.0,3,General,0,0,0,9.25
43858,2010,Fremantle Dockers,16,,,,,0,General,0,0,0,36.199999999999996
43858,2011,Fremantle Dockers,21,36.199999999999996,15.6,0.8,16.0,1,General,1,0,1,52.64999999999999
43858,2012,Fremantle Dockers,9,52.64999999999999,25.1,0.9,21.0,2,Midfielder,1,0,0,46.849999999999994
43858,2013,Fremantle Dockers,19,46.849999999999994,24.2,0.3,9.0,3,Midfielder,1,0,1,53.4
43858,2014,Fremantle Dockers,18,53.4,25.7,0.8,19.0,4,Midfielder,1,0,1,57.9
43858,2015,Fremantle Dockers,18,57.9,26.8,1.2,18.0,5,Forward,1,0,1,62.79999999999999
43858,2016,Fremantle Dockers,5,62.79999999999999,28.9,0.9,18.0,6,Midfielder,0,1,1,54.400000000000006
43858,2017,Fremantle Dockers,21,54.400000000000006,23.4,1.8,5.0,7,Forward,1,0,1,56.050000000000004
43858,2018,Fremantle Dockers,15,56.050000000000004,26.4,0.8,21.0,8,Midfielder,1,0,1,58.35
43858,2019,Fremantle Dockers,20,58.35,28.7,0.7,15.0,9,Midfielder,1,0,1,61.44999999999999
43858,2020,Fremantle Dockers,14,61.44999999999999,29.2,0.8,20.0,10,Midfielder,1,0,1,42.04999999999999
43858,2021,Fremantle Dockers,15,42.04999999999999,21.4,0.7,14.0,11,Midfielder,1,0,1,50.099999999999994
43858,2022,Fremantle Dockers,7,50.099999999999994,24.1,0.4,15.0,12,Midfielder,0,0,0,31.599999999999998
